"ueid","insertmark","aikz","eid","txt","hinweis","drucken","belegpflicht","quellid","zeitstempel","headerentry","externid"
212123,,A,,Modul B-05b Grundlagen der Praktischen Theologie,,J,,186981,2021-07-29 12:35:19.372,,
212124,,A,,"BA GS KT Modul 7 (Vertiefung): Religion, Globalisierung und Pluralisierung (3549)",,J,,197636,2021-07-29 12:35:19.408,,
212127,,A,,BA GS KT Modul 8 (Vertiefung): Jesus Christus: Gott und Mensch (3559),,J,,197637,2021-07-29 12:35:19.518,,
212129,,A,,BA GS KT Modul 5b (Wahlpflichtbereich 2): Grundlagen der Systematischen Theologie mit religionspädagogischer Vertiefung (35299),,J,,197634,2021-07-29 12:35:19.621,,
212131,,A,,BA GS KT Modul 6a (Wahlpflichtbereich 2): Grundlagen der Praktischen Theologie (3539),,J,,197635,2021-07-29 12:35:19.697,,
212134,,A,,BA GS KT Modul 9 (Vertiefung): Interreligiöse Perspektiven (3569),,J,,197638,2021-07-29 12:35:19.815,,
212135,,A,,BA GS KT Modul 10 (Vertiefung): Theologie &#8211; Gott zur Sprache bringen (3579),,J,,197639,2021-07-29 12:35:19.855,,
212138,,A,,BA GS KT Modul 5a (Wahlpflichtbereich 2): Grundlagen der Systematischen Theologie (3529),,J,,197632,2021-07-29 12:35:19.984,,
212140,,A,,BA GS KT Modul 6b (Wahlpflichtbereich 2): Grundlagen der Praktischen Theologie mit religionspädagogischer Vertiefung (35399),,J,,197633,2021-07-29 12:35:20.640,,
212141,,A,,BA GS KT Modul 3b (Fachlicher Wahlpflichtbereich 1): Grundlagen der Biblischen Theologie mit religionspädagogischer Vertiefung (35099),,J,,197630,2021-07-29 12:35:20.113,,
212143,,A,,BA GS KT Modul 4a (Fachlicher Wahlpflichtbereich 1): Grundlagen der Historischen Theologie (3519),,J,,197631,2021-07-29 12:35:20.196,,
212145,,A,,Bachelorstudiengang Griechisch,,J,,186958,2021-07-29 12:35:20.285,,
212146,,A,,Modul B-05b Grundlagen der Praktischen Theologie,,J,,186959,2021-07-29 12:35:20.345,,
212147,,A,,Modul VIIIa: Vertiefung Historische Musikwissenschaft,,J,,186953,2021-07-29 12:35:20.386,,
212148,,A,,MED GS SU Modul 2e: Schwerpunkt der Didaktik der Geschichte (2899),,J,,186954,2021-07-29 12:35:20.427,,
212149,,A,,Modul 1: Grundlagenmodul,,J,,186955,2021-07-29 12:35:20.475,,
212150,,A,,Förderschwerpunkt Geistige Entwicklung,,J,,186956,2021-07-29 12:35:20.517,,
212151,,A,,Betriebswirtschaftliche Steuerlehre,,J,,186950,2021-07-29 12:35:20.559,,
212152,,A,,Module des Studienfachs Katholische Theologie,,J,,197609,2021-07-29 12:35:20.600,,
212154,,A,,Module des Studienfachs Evangelische Theologie,,J,,197607,2021-07-29 12:35:20.721,,
212155,,A,,Module des Studienfachs Islamische Theologie,,J,,197608,2021-07-29 12:35:20.777,,
212158,,A,,Modul B-09 Theologie &#8722; Gott zur Sprache bringen,,J,,186968,2021-07-29 12:35:20.925,,
212159,,A,,Modul B-08 Interreligiöse Perspektiven,,J,,186969,2021-07-29 12:35:20.969,,
212161,,A,,Modul B-07 Jesus Christus: Gott und Mensch,,J,,186965,2021-07-29 12:35:21.570,,
212162,,A,,Katholische Theologie; Bachelor of Science; Zweitfach; Vertiefung: kein LA; PO: 2019,,J,,186966,2021-07-29 12:35:21.980,,
212163,,A,,Modul B-12 Fachdidaktische Basiskompetenzen,,J,,186967,2021-07-29 12:35:21.138,,
212165,,A,,Modul B-03b Grundlagen der Historischen Theologie,,J,,186961,2021-07-29 12:35:21.227,,
212166,,A,,"Modul B-06 Religion, Globalisierung und Pluralisierung",,J,,186962,2021-07-29 12:35:21.270,,
212167,,A,,Modul B-07 Jesus Christus: Gott und Mensch,,J,,186963,2021-07-29 12:35:21.313,,
212168,,A,,BA GS ET Modul 5: Einführung in die Religionswissenschaft (3459),,J,,197614,2021-07-29 12:35:21.356,,
212169,,A,,BA GS ET Modul 6: Evangelische Theologie in Kooperation (3464),,J,,197615,2021-07-29 12:35:21.401,,
212170,,A,,BA GS ET Modul 3: Einführung in die Christentumsgeschichte (3439),,J,,197612,2021-07-29 12:35:21.442,,
212171,,A,,BA GS ET Modul 4: Einführung in die Systematische Theologie (3449),,J,,197613,2021-07-29 12:35:21.480,,
212172,,A,,BA GS IT Modul 2: Arabisch,,J,,197618,2021-07-29 12:35:21.517,,
212173,,A,,BA GS IT Modul 3: Didaktik der Islamischen Religionslehre (3929),,J,,197619,2021-07-29 12:35:21.552,,
212174,,A,,BA GS ET Modul 7: Vertiefung Evangelische Theologie (3479),,J,,197616,2021-07-29 12:35:21.591,,
212175,,A,,BA GS IT Modul 1: Islamische Religionspädagogik im Spannungsfeld von Islamischer Theologie und Religionspädagogik (3909),,J,,197617,2021-07-29 12:35:21.629,,
212176,,A,,BA GS ET Modul 1: Grundlagen und Konzeptionen religiöser Bildung (3419),,J,,197610,2021-07-29 12:35:21.679,,
212177,,A,,BA GS ET Modul 2: Einführung in die Biblische Theologie (3429),,J,,197611,2021-07-29 12:35:21.722,,
212178,,A,,Förderschwerpunkt Lernen,,J,,186935,2021-07-29 12:35:21.763,,
212179,,A,,Management,,J,,186936,2021-07-29 12:35:21.803,,
212180,,A,,Modul I: Einführung in die Medienwissenschaft,,J,,186937,2021-07-29 12:35:21.844,,
212181,,A,,II. Musiksoziologie/Sozialgeschichte der Musik,,J,,186938,2021-07-29 12:35:21.885,,
212182,,A,,Modul 13: Kultur- und Literaturtheorie in Mittel- und Osteuropa,,J,,186931,2021-07-29 12:35:21.925,,
212183,,A,,Modul IV: Medienperformanz,,J,,186932,2021-07-29 12:35:21.963,,
212184,,A,,Institut für deutsche Sprache und Linguistik,,J,,186933,2021-07-29 12:35:22.200,,
212185,,A,,Förderschwerpunkt Sprache,,J,,186934,2021-07-29 12:35:22.580,,
212186,,A,,Modul ZF,,J,,186930,2021-07-29 12:35:22.930,,
212187,,A,,Modul Grundlagen des Rechts,,J,,190197,2021-07-29 12:35:22.141,,
212188,,A,,Christliche Archäologie und Kirchliche Kunst,,J,,190196,2021-07-29 12:35:22.185,,
212189,,A,,Statistik,,J,,190195,2021-07-29 12:35:22.222,,
212190,,A,,Marketing,,J,,186939,2021-07-29 12:35:22.258,,
212191,,A,,Modul 28: Slawistische Literaturwissenschaft,,J,,186946,2021-07-29 12:35:22.294,,
212192,,A,,Rechnungswesen,,J,,186947,2021-07-29 12:35:22.332,,
212193,,A,,Entrepreneurship,,J,,186948,2021-07-29 12:35:22.370,,
212194,,A,,Advanced Theory,,J,,186949,2021-07-29 12:35:22.406,,
212195,,A,,Modul 5: Aufbaumodul Literaturwissenschaft,,J,,186942,2021-07-29 12:35:22.441,,
212196,,A,,M3-1 Einführung Gender II (SP: 4 LV; 1 MAP) / siehe Anerkennung*,,J,,186943,2021-07-29 12:35:22.483,,
212197,,A,,Modul I: Einführung in die Musik- und Medienwissenschaft,,J,,186944,2021-07-29 12:35:22.548,,
212198,,A,,Modul 3 Gender II,,J,,186945,2021-07-29 12:35:22.584,,
212200,,A,,Masterstudiengang Kulturen und Literaturen Mittel- und Osteuropas (ab WS 2014/15),,J,,186941,2021-07-29 12:35:22.686,,
212160,,A,,Modul B-09 Theologie - Gott zur Sprache bringen,,J,,186964,2022-03-15 13:45:39.547,,
221089,,A,,"Modul 06: Wissenschaftliche Vertiefung in einem psychologischen Grundlagenfach: Kognitive, affektive und soziale Neurowissenschaften",,J,N,221089,2022-01-29 19:30:02.565,,
217895,,A,,[MB-A35] Struktur der Proteine,,J,,207340,2021-12-30 14:30:54.672,,
221034,,A,,Modul 5.2: Earth Observation,,J,N,221034,2022-01-13 13:53:19.955,,
221070,,A,,Pflichtbereich,,J,N,221070,2022-01-29 14:01:22.285,,
221084,,A,,Pflichtbereich,,J,N,221084,2022-01-29 19:28:15.881,,
221094,,A,,Bereich 2: Forschungsorientiertes Praktikum II - Psychotherapieforschung,,J,N,221094,2022-01-29 19:31:44.665,,
212297,,A,,Schwerpunkt 1: Zeitgeschichte und Theorie des Rechts - wahlobligatorischer Teil,,J,,186899,2021-07-29 12:35:26.178,,
212298,,A,,Modul 2 (Einführung II),,J,,186894,2021-07-29 12:35:26.222,,
212299,,A,,M2-1 Einführung Gender I (SP: 4 LV; 1 MAP) / siehe Anerkennung*,,J,,186895,2021-07-29 12:35:26.260,,
212300,,A,,"3.1 Vorbereitung (SE)",,J,,186896,2021-07-29 12:35:26.331,,
212301,,A,,Bachelorkombinationsstudiengang Musik und Medien,,J,,186897,2021-07-29 12:35:26.368,,
212302,,A,,Weitere Veranstaltungen der wirtschaftswissenschaftlichen Fakultät,,J,,186890,2021-07-29 12:35:26.406,,
212303,,A,,Weitere Veranstaltungen der wirtschaftswissenschaftlichen Fakultät,,J,,186891,2021-07-29 12:35:26.444,,
212304,,A,,Weitere Veranstaltungen der wirtschaftswissenschaftlichen Fakultät,,J,,186893,2021-07-29 12:35:26.499,,
220479,,A,,[MB-B37] Bodenbiologie,,J,,207552,2021-12-31 13:09:41.620,,
221035,,A,,Modul 6: Specialization 1,,J,N,221035,2022-01-13 13:54:00.398,,
221085,,A,,Fachlicher Wahlpflichtbereich,,J,N,221085,2022-01-29 19:28:59.389,,
212345,,A,,BA GS SP Modul 1: Fachwissenschaftliche Kernkompetenzen (SO/PO 2019) (27599),,J,,191429,2021-07-29 12:35:28.910,,
212346,,A,,Literaturwissenschaft,,J,,192758,2021-07-29 12:35:28.128,,
212347,,A,,P24.3.b - Fortgeschrittene Physik von Makromolekülen und molekularen Systemen,,J,,192759,2021-07-29 12:35:28.165,,
212348,,A,,Sonstige Angebote,,J,,189107,2021-07-29 12:35:28.202,,
212349,,A,,Information Systems,,J,,189104,2021-07-29 12:35:28.239,,
212350,,A,,Lernbereich Deutsch,,J,,189103,2021-07-29 12:35:28.277,,
212351,,A,,Modul 3 (L-M 3),,J,,192753,2021-07-29 12:35:28.314,,
212352,,A,,III.2. Musik als Industrie,,J,,192754,2021-07-29 12:35:28.353,,
212353,,A,,M5-1 Ordnungen 1 (SP: 3 LV; ohne MAP) / siehe Anerkennung*,,J,,192755,2021-07-29 12:35:28.391,,
212354,,A,,BA Musikwissenschaft,,J,,192756,2021-07-29 12:35:28.462,,
212355,,A,,"BA GS SP DMS 2: Inviduelle Bewegunsgformen erfahren, verstehen und erlernen (SO/PO 2019) (2776,2777,2778)",,J,,191426,2021-07-29 12:35:28.521,,
212356,,A,,"BA GS SP DMS 1: Spiele - spielen - gestalten (SO/PO 2019) (2786,2787,2788)",,J,,191425,2021-07-29 12:35:28.560,,
212357,,A,,Modul B-09 Theologie &#8722; Gott zur Sprache bringen,,J,,189118,2021-07-29 12:35:28.600,,
212358,,A,,Marketing,,J,,189113,2021-07-29 12:35:28.639,,
212359,,A,,Modul 5a Transformationen,,J,,189112,2021-07-29 12:35:28.678,,
212360,,A,,"Modul B-06 Religion, Globalisierung und Pluralisierung",,J,,189114,2021-07-29 12:35:28.735,,
212361,,A,,Modul 8: Nordeuropäische Studien,,J,,192761,2021-07-29 12:35:28.772,,
212362,,A,,BP1  Informations- und Kommunikationstechnologie,,J,,192763,2021-07-29 12:35:28.829,,
212363,,A,,P24.4.a - Angewandte Photonik,,J,,192764,2021-07-29 12:35:28.888,,
212364,,A,,M 2: Studienschwerpunkt,,J,,189121,2021-07-29 12:35:28.926,,
212365,,A,,KM3 - Moderne Elektronenstrukturmethoden,,J,,192766,2021-07-29 12:35:28.965,,
212366,,A,,"4. Fachsemester",,J,,192767,2021-07-29 12:35:29.300,,
212367,,A,,"III,3: Popmusik im sozialen Gebrauch",,J,,192768,2021-07-29 12:35:29.410,,
212368,,A,,M3-2 Exemplarische Konkretisierung Gender II (SP: 3 LV; ohne MAP) / siehe Anerkennung*,,J,,190105,2021-07-29 12:35:29.790,,
212369,,A,,Modul 15 (MF/KF): Praktikum,,J,,190102,2021-07-29 12:35:29.152,,
212371,,A,,CK33 - CK33,,J,,190100,2021-07-29 12:35:29.231,,
212372,,A,,KBCh Modul 5 - Analytische Chemie (ANC),,J,,192760,2021-07-29 12:35:29.288,,
212373,,A,,BA GS SP Modul 2: Grundschulbezogene Vermittlungskompetenz (pädagogisch-didaktische Kernkompetenz) (SO/PO 2019) (2769),,J,,191430,2021-07-29 12:35:29.327,,
212375,,A,,Modul 8: Text- und Medienanalyse I,,J,,191408,2021-07-29 12:35:29.406,,
212376,,A,,Profilbereich III - Weiterbildung/Lebensbegleitendes Lernen/Berufsbildung,,J,,191407,2021-07-29 12:35:29.452,,
212378,,A,,Modul 1: Basismodul Linguistik,,J,,191405,2021-07-29 12:35:29.532,,
212379,,A,,"M6-2 Interventionen Praxis (3 SP, keine MAP)",,J,,192736,2021-07-29 12:35:29.574,,
212380,,A,,BA GS SOPÄD Förderschwerpunkt Emotionale und soziale Entwicklung,,J,,192730,2021-07-29 12:35:29.622,,
212381,,A,,Modul Governance der Wissenschaft I,,J,,192733,2021-07-29 12:35:29.657,,
212471,,A,,FREMDSPRACHIGES RECHTSSTUDIUM (FRS),,J,,189490,2021-07-29 12:35:32.738,,
212382,,A,,Modul VI: Bildgeschichte/Methoden/Wissenschaftsgeschichte,,J,,192735,2021-07-29 12:35:29.691,,
212383,,A,,FACHLICHER WAHLPFLICHTBEREICH,,J,,191404,2021-07-29 12:35:29.727,,
212384,,A,,UNIcert® III (C1),,J,,191403,2021-07-29 12:35:29.770,,
212386,,A,,AKNOA_5: Nordostafrikanische Archäologie: synchron,,J,,191400,2021-07-29 12:35:29.947,,
212387,,A,,"BA GS SP Vertiefung: Modul 4: Bewegung, Sport und Individuum (psychologisch-sozialwissenschaftliche Kernkompetenz) (SO/PO 2019) (2809)",,J,,191418,2021-07-29 12:35:29.984,,
212388,,A,,Fachlicher Wahlpflichtbereich - Vertiefungsgebiet Statistische Interferenz,,J,,192747,2021-07-29 12:35:30.190,,
212390,,A,,Biochemie/ Chemie,,J,,192749,2021-07-29 12:35:30.101,,
212391,,A,,Modul 07: Allgemeine und vergleichende Literaturwissenschaft,,J,,192742,2021-07-29 12:35:30.140,,
212392,,A,,MED GS SOPÄD Förderschwerpunkt Hören und Kommunikation (3143),,J,,192745,2021-07-29 12:35:30.223,,
212393,,A,,BA GS SP Modul 3: Gelingender Sportunterricht in der Grundschule (SO/PO 2019) (2799),,J,,191415,2021-07-29 12:35:30.267,,
212394,,A,,PFLICHTBEREICH,,J,,191410,2021-07-29 12:35:30.308,,
212395,,A,,Projekt Teil 2 Durchführung,,J,,192715,2021-07-29 12:35:30.355,,
212396,,A,,BA GS SOPÄD Modul 10.2: Erwerb von Kulturtechniken unter erschwerten Bedingungen,,J,,192718,2021-07-29 12:35:30.394,,
212397,,A,,Modul VII: Exkursion,,J,,192719,2021-07-29 12:35:30.445,,
212398,,A,,Modul 2: Lateinische Sprache (Basis),,J,,192710,2021-07-29 12:35:30.481,,
212399,,A,,"Modul 5: Planung, Durchführung und Reflexion von Französischunterricht (Schulpraktikum)",,J,,192712,2021-07-29 12:35:30.518,,
212400,,A,,P24.4.c - Optik / Photonik: Projekt und Seminar,,J,,192726,2021-07-29 12:35:30.560,,
212401,,A,,BA GS SOPÄD Förderschwerpunkt Emotionale und soziale Entwicklung (2657),,J,,192727,2021-07-29 12:35:30.595,,
212407,,A,,Modul 11: Praktikum,,J,,192705,2021-07-29 12:35:30.808,,
212408,,A,,Projekt Teil 1 Entwicklung,,J,,192708,2021-07-29 12:35:30.842,,
212409,,A,,BA GS SOPÄD Förderschwerpunkt Lernen,,J,,192709,2021-07-29 12:35:30.878,,
212420,,A,,"AKNOA BA5: Text, Bild, Medium",,J,,188199,2021-07-29 12:35:31.253,,
212421,,A,,Programmstudierende Masterstudiengänge Betriebswirtschaftslehre und Volkswirtschaftslehre,,J,,188177,2021-07-29 12:35:31.278,,
212422,,A,,Modul 11: Fachdidaktik Philosophie,,J,,188178,2021-07-29 12:35:31.303,,
212423,,A,,"18/OC1/UeWP5 - Grundlagen der Organischen Chemie",,J,,188179,2021-07-29 12:35:31.326,,
212424,,A,,Modul I: Medientheorien und Medienarchäologien,,J,,188184,2021-07-29 12:35:31.351,,
217717,,A,,[Bio20] Basismodul Didaktik der Biologie,,J,,206836,2022-01-20 02:09:35.604,,
221038,,A,,[KF 2] Basismodul Didaktik der Biologie,,J,N,221038,2022-01-21 19:32:28.340,,
221039,,A,,[KF 2] Basismodul Didaktik der Biologie,,J,N,221039,2022-01-21 19:36:58.513,,
221073,,A,,CM 5: Clinical and Health Psychology,,J,N,221073,2022-01-29 14:02:03.513,,
221095,,A,,Bereich 3: Vertiefte Wissenschaft und Forschungsmethodik,,J,N,221095,2022-01-29 19:31:54.658,,
212426,,A,,Raumreservierungen,,J,,188185,2021-07-29 12:35:31.400,,
212427,,A,,Modul 2 Gender als Analysekategorie,,J,,190493,2021-07-29 12:35:31.426,,
212428,,A,,Angebote aus dem Masterstudiengang Wirtschaftspädagogik,,J,,190492,2021-07-29 12:35:31.462,,
212429,,A,,Modul 2: Projektmodul im Studienschwerpunkt,,J,,188186,2021-07-29 12:35:31.500,,
212430,,A,,Lehrangebote der Henrik-Steffens-Stiftungsgastprofessur,,J,,188187,2021-07-29 12:35:31.524,,
212431,,A,,MED GS SOPÄD Veranstaltungen des Faches Sonderpädagogik (3809),,J,,190491,2021-07-29 12:35:31.547,,
212432,,A,,Nachbereitung,,J,,190490,2021-07-29 12:35:31.590,,
212433,,A,,Financial Economics,,J,,188180,2021-07-29 12:35:31.613,,
212434,,A,,Zweitfach Betriebswirtschaftslehre im Kombinationstudiengang (StO/PO 2016),,J,,188181,2021-07-29 12:35:31.637,,
212435,,A,,Monobachelorstudiengang Volkswirtschaftslehre (StO/PO 2016),,J,,188182,2021-07-29 12:35:31.661,,
212436,,A,,V4c Religion und Spiritualität,,J,,188183,2021-07-29 12:35:31.685,,
212437,,A,,Wipäd-M08: Wirtschaft und Verantwortung,,J,,190499,2021-07-29 12:35:31.710,,
212439,,A,,Basismodul,,J,,190497,2021-07-29 12:35:31.760,,
212440,,A,,MED GS SOPÄD Förderschwerpunkt Körperliche und motorische Entwicklung (3144),,J,,190496,2021-07-29 12:35:31.784,,
212442,,A,,MED GS SOPÄDGH 2.3 Vertiefung von didaktisch-methodischen und/oder diagnostischen Fragestellungen Förderschwerpunkt Hören und Kommunikation (UE) (3143),,J,,188188,2021-07-29 12:35:31.834,,
212443,,A,,MED GS SU Modul 4f (Vertiefung): Fachwissenschaftliche Vertiefung Sozialwissenschaften,,J,,188189,2021-07-29 12:35:31.869,,
212444,,A,,MED GS SU Modul 4d (Vertiefung): Fachwissenschaftliche Vertiefung der Geographie: (Thematisch-) Regionale Geographie (2909),,J,,188195,2021-07-29 12:35:31.894,,
212445,,A,,BA GS SOPÄDGH 3.4 DGS-Rezeption (SK) (2709),,J,,188196,2021-07-29 12:35:31.923,,
212446,,A,,"Wahlpflicht 2: Facetten der Globalisierung, 10 LP",,J,,188197,2021-07-29 12:35:31.958,,
212447,,A,,"Wahlpflicht 1: Facetten der Europäisierung, 10 LP",,J,,188198,2021-07-29 12:35:31.982,,
212448,,A,,"Modul V: Musik, Technologien, Kulturtechniken",,J,,188191,2021-07-29 12:35:32.700,,
212449,,A,,Modul 3: Vertiefungsmodul im Studienschwerpunkt,,J,,188192,2021-07-29 12:35:32.320,,
212450,,A,,Perspektiven der Kulturwissenschaft (BA-Studierende),,J,,188193,2021-07-29 12:35:32.560,,
212451,,A,,KBCh Modul 8 - Alltagsbezogene Chemie (ALC),,J,,188194,2021-07-29 12:35:32.920,,
212452,,A,,Master of Education Deutsch (mit Schwerpunkt Integrierte Sekundarschulen),,J,,188190,2021-07-29 12:35:32.116,,
212453,,A,,"6. Semester",,J,,188159,2021-07-29 12:35:32.159,,
212454,,A,,Module des Studienfachs Sonderpädagogik,,J,,188155,2021-07-29 12:35:32.184,,
212455,,A,,Master,,J,,189487,2021-07-29 12:35:32.223,,
212456,,A,,"M3-1 Norm-Normierung-Normalisierung (3 SP, + 4 SP mit MAP)",,J,,189486,2021-07-29 12:35:32.258,,
212457,,A,,Vertiefung 6: Soziologische und politikwissenschaftliche Theorien,,J,,189489,2021-07-29 12:35:32.291,,
212458,,A,,Modul 10: Zentrale Themen der griechischen Literatur,,J,,189488,2021-07-29 12:35:32.318,,
212459,,A,,"M2-3 Exemplarische Konkretisierung Gender I oder II (3 SP, + 1 SP mit MAP)",,J,,188158,2021-07-29 12:35:32.345,,
212460,,A,,Modul 3: Sprachpraxis (1. Fach),,J,,189494,2021-07-29 12:35:32.384,,
212461,,A,,V2g Religion und Ritual/Symbol,,J,,188162,2021-07-29 12:35:32.413,,
212462,,A,,MA EB/LL 5 &#8211; Mikrodidaktik: Analysen und Prinzipien,,J,,190472,2021-07-29 12:35:32.441,,
212463,,A,,M1-2 Theorie (SP: 3 LV; ohne MAP) / siehe Anerkennung*,,N,,189493,2021-07-29 12:35:32.469,,
212464,,A,,P24.3 - Makromoleküle und Komplexe Systeme,,J,,188163,2021-07-29 12:35:32.512,,
212465,,A,,Griechisch als 2. Fach,,J,,190471,2021-07-29 12:35:32.540,,
212466,,A,,Modul 2: Fachwissenschaft und Fachdidaktik: Textkompetenz,,J,,190470,2021-07-29 12:35:32.570,,
212467,,A,,Masterstudiengang Volkswirtschaftslehre (StO/PO 2016),,J,,188164,2021-07-29 12:35:32.600,,
212468,,A,,Modul 4,,J,,189496,2021-07-29 12:35:32.630,,
212469,,A,,Masterstudiengang Economics and Management Science (MEMS) (StO/PO 2016),,J,,188165,2021-07-29 12:35:32.661,,
212470,,A,,ÜWP BWL 1: Externes und Internes Rechnungswesen,,J,,189495,2021-07-29 12:35:32.691,,
212473,,A,,Modul 3 Interdependenzen (MAP möglich),,J,,188160,2021-07-29 12:35:32.817,,
212474,,A,,Allgemeine Grundschulpädagogik,,J,,189491,2021-07-29 12:35:32.861,,
212475,,A,,Angebote aus dem Bachelorstudiengang Wirtschaftspädagogik,,J,,188161,2021-07-29 12:35:32.894,,
212476,,A,,Modul: Schlüsselqualifikationen,,J,,190479,2021-07-29 12:35:32.943,,
212477,,A,,Wipäd Erziehungswissenschaftliche Anteile,,J,,190478,2021-07-29 12:35:32.981,,
212478,,A,,Abschlussmodul,,J,,190477,2021-07-29 12:35:33.130,,
212479,,A,,M4-2 Vermittlung konkret (SP: 3 LV; ohne MAP) / siehe Anerkennung*,,N,,190476,2021-07-29 12:35:33.450,,
212480,,A,,"Modul: Werte, Normen, Tugenden II",,J,,190475,2021-07-29 12:35:33.930,,
212481,,A,,Griechisch als 1. Fach,,J,,190474,2021-07-29 12:35:33.125,,
212482,,A,,Module des Studienfachs Sachunterricht,,J,,190473,2021-07-29 12:35:33.158,,
212483,,A,,P2.4 / P9a (SO 2010) / Pe4 - Theoretische Physik IV: Fortgeschrittene Quantenmechanik,,J,,189498,2021-07-29 12:35:33.202,,
212484,,A,,Modul 10: Fachlicher Wahlpflichtbereich,,J,,188166,2021-07-29 12:35:33.235,,
212485,,A,,"Bachelorstudiengang Wirtschaftspädagogik (Wirtschaft und Verwaltung) - Kernfach, Lehrangebote der Wirtschaftswissenschaftlichen Fakultät (StO/PO 2016)",,J,,188167,2021-07-29 12:35:33.272,,
212486,,A,,Modul 5 Ordnungen der Geschlechter,,J,,189497,2021-07-29 12:35:33.299,,
212487,,A,,P24.2.a - Physik der Halbleiterbauelemente,,J,,188168,2021-07-29 12:35:33.338,,
212488,,A,,"M6-1/2 Interventionen (3 SP, keine MAP)",,J,,189499,2021-07-29 12:35:33.368,,
212489,,A,,Förderschwerpunkt Emotionale und soziale Entwicklung,,J,,188169,2021-07-29 12:35:33.408,,
212490,,A,,Modul 7: Lateinische Literatur III (Prosa),,J,,190483,2021-07-29 12:35:33.438,,
212493,,A,,Latein als 1. Fach,,J,,188174,2021-07-29 12:35:33.538,,
212494,,A,,Modul 2 - Pädagogisches Handeln und Lernorte,,J,,190481,2021-07-29 12:35:33.570,,
212495,,A,,V1f Interpretation biblischer Texte und Heiliger Schriften,,J,,188175,2021-07-29 12:35:33.603,,
212496,,A,,Masterstudiengang Betriebswirtschaftslehre (StO/PO 2016),,J,,188176,2021-07-29 12:35:33.636,,
212497,,A,,BF3 Wahlmodul Praktische Theologie,,J,,190480,2021-07-29 12:35:33.669,,
212498,,A,,andere Veranstaltungen,,J,,188170,2021-07-29 12:35:33.702,,
212499,,A,,Modul IX: Sozialgeschichte und Historische Anthropologie der Musik &#8211; Wahlpflicht Musiksoziologie,,J,,188171,2021-07-29 12:35:33.736,,
212500,,A,,Modul 1 Transdisziplinäre Geschlechterstudien,,J,,190489,2021-07-29 12:35:33.769,,
212501,,A,,Modul 9,,J,,190488,2021-07-29 12:35:33.814,,
212502,,A,,Master of Education Griechisch (StO 2015),,J,,190487,2021-07-29 12:35:33.846,,
212504,,A,,MA EB/LL 10 - Erwachsenen-/Weiterbildung und Lebenslanges Lernen,,J,,190485,2021-07-29 12:35:33.927,,
212505,,A,,P35.1 - Spezialisierungsfach Quantum Optics,,J,,190484,2021-07-29 12:35:33.967,,
212515,,A,,MEDICAL NEUROSCIENCE,,J,,194010,2021-07-29 12:35:34.304,,
212519,,A,,Modul 7: Wahlfrei I,,J,,194012,2021-07-29 12:35:34.445,,
